"node_id","DAUID","int_d","dwl_d","poi","ale_index","ale_class","lon","lat"
2852,"10010212",45.799999,"1157.5",28,"-0.1214119","3",-52.7311894954033,47.5476803845175
2853,"10010822",26.299999,"507.5",7,"-1.1784922","2",-52.7533696951284,47.5125649990205
2854,"10010620",18.6,"422",6,"-1.3962041","2",-52.8337555777283,47.5321655005012
2855,"10010781",1,"62.099998",0,"-2.0570517","1",-52.7792416105007,47.6370982966981
2856,"10010213",38.700001,"986.29999",30,"-0.37021908","3",-52.732370186104,47.5447921087638
2857,"10010627",51.900002,"1060",14,"-0.20921253","3",-52.8132426010563,47.5175634912687
2858,"10010814",8.6000004,"229.3",9,"-1.7065057","1",-52.7409410811448,47.6013152065853
2859,"10010782",18.9,"180.89999",8,"-1.5651618","1",-52.7481636043864,47.6527467055553
2860,"10010486",39.099998,"257.29999",113,"-0.22040339","1",-52.6971225932869,47.5744119876682
2861,"10010482",95.800003,"871.40002",247,"2.4729438","2",-52.6980372882314,47.5750316048977
2862,"10010305",69.5,"1106.1",105,"0.94194764","3",-52.716065993233,47.5530007907281
2863,"10010243",8.3000002,"139.8",33,"-1.574271","1",-52.7784619118037,47.5589118039858
2864,"10010334",0.60000002,"70",0,"-2.0580881","1",-52.7927459871249,47.5491741057706
2865,"10010334",0.60000002,"70",0,"-2.0580881","1",-52.7937627028923,47.5488791933942
2866,"10010638",48.700001,"1011.5",22,"-0.23674163","3",-52.8036912170891,47.5109475012828
2867,"10010252",121.7,"793.09998",267,"3.058919","2",-52.7222993165318,47.5744760970384
2868,"10010253",139.89999,"545.29999",312,"3.5866983","2",-52.7235611062369,47.575240009546
2869,"10010618",33.599998,"653",30,"-0.72881973","2",-52.8338533152488,47.5342065959083
2870,"10010775",15.1,"274.10001",48,"-1.2123146","1",-52.7025150987981,47.6210606863023
2871,"10010775",15.1,"274.10001",48,"-1.2123146","1",-52.7005993246922,47.6222810971193
2872,"10010252",121.7,"793.09998",267,"3.058919","2",-52.7177886763399,47.575200601347
2873,"10010803",7.6999998,"115",0,"-1.8922957","1",-52.8900777004771,47.5528737959579
2874,"10010628",46.400002,"930.5",30,"-0.27365693","2",-52.8035672009049,47.5162403996021
2875,"10010644",23.1,"363",9,"-1.3346534","2",-52.7948740944992,47.5129783931902
2876,"10010266",53.799999,"964.29999",79,"0.31531924","3",-52.7009767079603,47.5939515106981
2877,"10010266",53.799999,"964.29999",79,"0.31531924","3",-52.7017880143979,47.5939484990459
2878,"10010285",47.400002,"724.09998",136,"0.5032602","2",-52.7001382900736,47.5832650971392
2879,"10010268",41.599998,"860",68,"-0.086798556","2",-52.7122749001307,47.6022506854117
2880,"10010268",41.599998,"860",68,"-0.086798556","2",-52.7104610086334,47.6041493041785
2881,"10010490",35.5,"640.40002",30,"-0.70406258","2",-52.7380736873831,47.5343582873938
2882,"10010787",1,"45.099998",0,"-2.07058","1",-52.7755693103052,47.64396750399
2883,"10010787",1,"45.099998",0,"-2.07058","1",-52.7803381828027,47.6415708022477
2884,"10010636",9,"208.8",1,"-1.7851459","1",-52.8404930091694,47.5211876092222
2885,"10010636",9,"208.8",1,"-1.7851459","1",-52.8440330974928,47.5172074117638
2886,"10010799",6.6999998,"90.800003",1,"-1.9211547","1",-52.8648048080425,47.5909185112969
2887,"10010769",3.5,"72.800003",0,"-2.0027685","1",-52.8669022017033,47.6053804942478
2888,"10010769",3.5,"72.800003",0,"-2.0027685","1",-52.8673725264611,47.6205566688321
2889,"10010769",3.5,"72.800003",0,"-2.0027685","1",-52.8680957817457,47.6205860958257
2890,"10010273",33.299999,"562.5",17,"-0.91951072","2",-52.7069600035971,47.6012320938949
2891,"10010267",46.400002,"896.90002",80,"0.13491553","2",-52.7082078036612,47.600736615348
2892,"10010234",111.8,"1559.8",112,"2.1383369","3",-52.7305198995428,47.5632665095282
2893,"10010781",1,"62.099998",0,"-2.0570517","1",-52.7722735973775,47.6398708848573
2894,"10010781",1,"62.099998",0,"-2.0570517","1",-52.7721687856318,47.6392990965458
2895,"10010230",127.1,"1627.9",150,"2.8034682","3",-52.7188862947365,47.5636394042458
2896,"10010769",3.5,"72.800003",0,"-2.0027685","1",-52.8413793088377,47.5976948070514
2897,"10010486",39.099998,"257.29999",113,"-0.22040339","1",-52.6990857964835,47.5721138915982
2898,"10010485",45.200001,"720.59998",33,"-0.43654117","2",-52.6989325007749,47.5986068982544
2899,"10010266",53.799999,"964.29999",79,"0.31531924","3",-52.7000363790395,47.5981856034657
2900,"10010290",100.2,"770.20001",228,"2.3075454","2",-52.705012791084,47.5707841944985
2901,"10010175",56.400002,"1129.6",53,"0.2680991","3",-52.7612063905269,47.532421108969
2902,"10010492",22.700001,"422.29999",3,"-1.3470238","2",-52.7553447002372,47.5088634041842
2903,"10010492",22.700001,"422.29999",3,"-1.3470238","2",-52.754359103932,47.5087795163976
2904,"10010206",46.799999,"1093.2",34,"-0.10203589","3",-52.7514403873581,47.5431797057483
2905,"10010206",46.799999,"1093.2",34,"-0.10203589","3",-52.7518050986406,47.5429580982359
2906,"10010296",110.2,"925.40002",214,"2.4922369","2",-52.7068339123511,47.569542292062
2907,"10010253",139.89999,"545.29999",312,"3.5866983","2",-52.7283725996094,47.5777495915278
2908,"10010633",45.5,"728",1,"-0.70375901","2",-52.8224300088356,47.5216561061658
2909,"10010633",45.5,"728",1,"-0.70375901","2",-52.8226661938834,47.5208065005823
2910,"10010195",25.6,"657",5,"-1.0897508","2",-52.7312175019672,47.5368280891374
2911,"10010195",25.6,"657",5,"-1.0897508","2",-52.7327768878758,47.5354853992739
2912,"10010771",3.2,"52.099998",0,"-2.0247333","1",-52.8117593030525,47.6091656012778
2913,"10010223",74.599998,"1708.8",51,"1.0447958","3",-52.7297086976809,47.5588155893428
2914,"10010282",0.60000002,"31.5",1,"-2.0800192","1",-52.6760117902517,47.6060794941121
2915,"10010491",5.8000002,"151.60001",0,"-1.8979541","1",-52.7586065133425,47.5022702969486
2916,"10010491",5.8000002,"151.60001",0,"-1.8979541","1",-52.7568879679621,47.5015452520299
2917,"10010769",3.5,"72.800003",0,"-2.0027685","1",-52.8411013162575,47.6102428044995
2918,"10010243",8.3000002,"139.8",33,"-1.574271","1",-52.7523271959134,47.5590878046111
2919,"10010768",0,"18.700001",0,"-2.1098957","1",-52.8194957089243,47.6391118995871
2920,"10010624",47.400002,"892.09998",19,"-0.38167584","2",-52.817535401613,47.5195562133182
2921,"10010624",47.400002,"892.09998",19,"-0.38167584","2",-52.8160964156591,47.5200102924514
2922,"10010817",18.6,"252.39999",26,"-1.357044","1",-52.8532463741026,47.5262251409145
2923,"10010817",18.6,"252.39999",26,"-1.357044","1",-52.8536208791805,47.5266555877921
2924,"10010486",39.099998,"257.29999",113,"-0.22040339","1",-52.6902872948896,47.5691891962654
2925,"10010643",32,"566",9,"-1.0101748","2",-52.7760621823923,47.5214479043602
2926,"10010629",50,"1001",15,"-0.28224126","3",-52.8167936021732,47.513809788181
2927,"10010486",39.099998,"257.29999",113,"-0.22040339","1",-52.6788054885778,47.5798983050179
2928,"10010486",39.099998,"257.29999",113,"-0.22040339","1",-52.6737681655865,47.5801551892205
2929,"10010270",27.5,"614.90002",70,"-0.52256519","2",-52.7139897910388,47.6129527004171
2930,"10010270",27.5,"614.90002",70,"-0.52256519","2",-52.7207974196656,47.6111716009055
2931,"10010253",139.89999,"545.29999",312,"3.5866983","2",-52.7258254932575,47.5757637894422
2932,"10010282",0.60000002,"31.5",1,"-2.0800192","1",-52.6750324023118,47.6066502758606
2933,"10010282",0.60000002,"31.5",1,"-2.0800192","1",-52.6728136752249,47.6073133314825
2934,"10010482",95.800003,"871.40002",247,"2.4729438","2",-52.7086888884718,47.5693437981083
2935,"10010174",49.299999,"972.5",31,"-0.17843668","3",-52.7659672068073,47.5345254889997
2936,"10010264",58.599998,"993.09998",79,"0.42611295","3",-52.7065507803966,47.5939677057822
2937,"10010243",8.3000002,"139.8",33,"-1.574271","1",-52.7898969603097,47.554362290781
