"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"2696","35.60355805","0.05369968","0.02808708","0.0","3","83","false","1660","3.33333333","3","0","0","0.72536859","false","0","1660","32993026","0.33333333"
"2698","41.34494382","5.4117E-4","0.02418675","0.0","3","77","false","1661","2.33333333","3","0","0","0.67980203","false","0","1661","164400","0.33333333"
"2699","42.34475655","0.0","0.02361567","0.0","1","78","false","1662","3.0","1","0","0","0.67186701","false","0","1662","0","0.0"
"2701","40.14382022","0.05142281","0.02491043","0.16666667","4","93","false","1663","3.5","4","0","0","0.68933476","false","0","1663","33516292","0.375"
"2702","40.8088015","0.01121283","0.02450452","0.33333333","3","94","false","1664","3.33333333","3","0","0","0.68405713","false","0","1664","1554824","0.5"
"2705","45.77865169","0.00225686","0.02184424","0.33333333","4","88","false","1665","3.0","4","0","0","0.64461388","false","0","1665","463154","0.39285714"
"2706","46.26385768","6.774E-4","0.02161515","0.33333333","3","87","false","1666","3.33333333","3","0","0","0.64076303","false","0","1666","101294","0.5"
"2708","35.20786517","0.0083029","0.02840274","0.0","3","81","false","1667","3.33333333","3","0","0","0.72850901","false","0","1667","1647098","0.33333333"
"2710","57.64400749","0.00138752","0.01734786","0.0","3","109","false","1668","2.33333333","3","0","0","0.55044438","false","0","1668","3499002","0.33333333"
"2711","58.64382022","0.0","0.0170521","0.0","1","110","false","1669","3.0","1","0","0","0.54250936","false","0","1669","0","0.0"
"2713","55.52790262","0.0","0.01800896","0.0","1","92","false","1670","3.0","1","0","0","0.56723887","false","0","1670","0","0.0"
"2715","41.68857678","0.0012647","0.02398739","0.0","3","94","false","1671","3.66666667","3","0","0","0.67707479","false","0","1671","20416604","0.44444444"
"2716","41.28183521","0.00140014","0.02422373","0.0","3","93","false","1672","3.33333333","3","0","0","0.6803029","false","0","1672","22311934","0.46666667"
"2718","38.73838951","5.4742E-4","0.02581419","0.33333333","3","85","false","1673","3.0","3","0","0","0.70048897","false","0","1673","127868","0.44444444"
"2720","40.10749064","0.00197427","0.024933","0.0","3","83","false","1674","3.66666667","3","0","0","0.68962309","false","0","1674","4021238","0.44444444"
"2722","43.75468165","0.00845562","0.0228547","0.0","3","81","false","1675","3.0","3","0","0","0.66067713","false","0","1675","2519904","0.33333333"
"2724","42.94101124","0.0014975","0.02328776","0.0","3","90","false","1676","2.33333333","3","0","0","0.66713483","false","0","1676","517902","0.33333333"
"2725","43.94082397","0.0","0.02275788","0.0","1","91","false","1677","3.0","1","0","0","0.65919981","false","0","1677","0","0.0"
"2728","56.62116105","0.0","0.01766124","0.0","1","107","false","1678","3.0","1","0","0","0.55856221","false","0","1678","0","0.0"
"2730","41.11029963","4.3513E-4","0.0243248","0.0","3","79","false","1679","2.33333333","3","0","0","0.68166429","false","0","1679","227408","0.44444444"
"2732","45.91029963","0.00217314","0.0217816","0.0","3","89","false","1680","3.0","3","0","0","0.64356905","false","0","1680","564898","0.4"
"2734","39.74382022","0.00112339","0.02516114","0.0","4","86","false","1681","1.5","4","0","0","0.69250936","false","0","1681","755838","0.25"
"2735","40.74363296","0.0","0.02454371","0.0","1","87","false","1682","4.0","1","0","0","0.68457434","false","0","1682","0","0.0"
"2737","44.10131086","0.00325735","0.02267506","0.0","3","81","false","1683","3.0","3","0","0","0.6579261","false","0","1683","1067270","0.4"
"2738","43.10805243","0.01172374","0.02319752","0.0","3","80","false","1684","3.0","3","0","0","0.66580911","false","0","1684","3725524","0.33333333"
"2741","36.71348315","0.00100098","0.02723795","0.0","3","85","false","1685","3.33333333","3","0","0","0.71655966","false","0","1685","1082022","0.38888889"
"2742","36.28876404","8.1682E-4","0.02755674","0.0","3","84","false","1686","3.0","3","0","0","0.71993044","false","0","1686","954068","0.4"
"2744","43.88389513","1.3046E-4","0.0227874","0.0","2","101","false","1687","3.5","2","0","0","0.65965163","false","0","1687","60070","0.5"
"2745","43.40074906","3.17E-4","0.02304108","0.0","3","100","false","1688","3.0","3","0","0","0.66348612","false","0","1688","1335224","0.33333333"
"2747","33.9576779","0.01183475","0.02944842","0.0","3","78","false","1689","3.33333333","3","0","0","0.73843113","false","0","1689","5832140","0.38888889"
"2749","42.90205993","4.2312E-4","0.0233089","0.0","3","92","false","1690","2.33333333","3","0","0","0.66744397","false","0","1690","77942","0.44444444"
"2750","43.19250936","8.4E-7","0.02315216","0.0","2","93","false","1691","3.5","2","0","0","0.66513881","false","0","1691","72","0.625"
"2752","39.15262172","0.00600346","0.02554107","0.0","3","88","false","1692","3.0","3","0","0","0.69720141","false","0","1692","2308800","0.4"
"2753","39.88426966","0.00567847","0.02507254","0.0","3","89","false","1693","3.0","3","0","0","0.69139469","false","0","1693","2028742","0.33333333"
"2755","37.70299625","0.04725735","0.02652309","0.0","4","83","false","1694","2.75","4","0","0","0.70870638","false","0","1694","182005798","0.25"
"2756","37.67808989","0.04108811","0.02654062","0.33333333","3","82","false","1695","3.66666667","3","0","0","0.70890405","false","0","1695","179948406","0.41666667"
"2758","46.08501873","0.00133854","0.02169903","0.0","3","84","false","1696","3.0","3","0","0","0.64218239","false","0","1696","743880","0.33333333"
"2759","47.0829588","7.7641E-4","0.02123911","0.0","3","85","false","1697","2.33333333","3","0","0","0.63426223","false","0","1697","446214","0.33333333"
"2761","38.99569288","5.8929E-4","0.02564386","0.0","3","82","false","1698","2.33333333","3","0","0","0.69844688","false","0","1698","279584","0.44444444"
"2762","38.09981273","0.00191946","0.02624685","0.0","3","81","false","1699","3.0","3","0","0","0.70555704","false","0","1699","893340","0.4"
"2764","50.86966292","0.00224509","0.01965808","0.0","3","89","false","1700","2.5","3","0","1","0.60420902","false","0","1700","803496","0.5"
"2765","51.867603","0.00187126","0.01927986","0.0","3","90","false","1701","2.0","3","0","1","0.59628887","false","0","1701","669590","0.5"
"2767","40.1093633","0.0054277","0.02493183","0.0","3","85","false","1702","3.0","3","0","0","0.68960823","false","0","1702","4796372","0.33333333"
"2769","46.9664794","5.04E-6","0.02129178","0.0","3","102","false","1703","2.5","3","0","1","0.63518667","false","0","1703","340","0.5"
"2770","46.02958801","3.6145E-4","0.02172516","0.0","3","101","false","1704","2.5","3","0","1","0.64262232","false","0","1704","250344","0.5"
"2772","62.90374532","0.0","0.0158973","0.0","1","111","false","1705","3.0","1","0","0","0.50870043","false","0","1705","0","0.0"
"2774","37.96441948","7.4579E-4","0.02634045","0.0","3","82","false","1706","2.33333333","3","0","0","0.70663159","false","0","1706","863108","0.33333333"
"2776","53.48820225","0.0014975","0.01869571","0.0","3","106","false","1707","2.33333333","3","0","0","0.58342697","false","0","1707","1993790","0.33333333"
"2777","52.48988764","0.00224453","0.01905129","0.0","3","105","false","1708","3.0","3","0","0","0.5913501","false","0","1708","3488868","0.33333333"
"2779","40.84513109","6.6839E-4","0.02448272","0.33333333","3","92","false","1709","3.33333333","3","0","0","0.6837688","false","0","1709","1014344","0.42857143"
"2781","41.00861423","0.00152047","0.02438512","0.0","3","93","false","1710","4.0","3","0","0","0.68247132","false","0","1710","1753820","0.375"
"2782","41.33801498","0.00240302","0.02419081","0.0","4","94","false","1711","3.0","4","0","0","0.67985702","false","0","1711","3606184","0.28571429"
"2784","32.68707865","0.05805206","0.03059313","0.16666667","4","79","false","1712","3.5","4","0","0","0.74851525","false","0","1712","133339260","0.33333333"
"2786","33.54756554","0.0061672","0.02980842","0.33333333","3","74","false","1713","3.66666667","3","0","0","0.74168599","false","0","1713","4018144","0.41666667"
"2787","33.8340824","0.00689326","0.029556","0.0","3","75","false","1714","3.33333333","3","0","0","0.73941204","false","0","1714","5587516","0.38888889"
"2789","65.16235955","0.0","0.01534628","0.0","1","113","false","1715","2.0","1","0","0","0.49077492","false","0","1715","0","0.0"
"2790","64.16254682","3.7453E-4","0.01558542","0.0","2","112","false","1716","2.0","2","0","0","0.49870995","false","0","1716","499328","0.5"
"2792","41.74044944","0.03595077","0.02395758","0.0","3","91","false","1717","3.0","3","0","0","0.6766631","false","0","1717","7877090","0.33333333"
"2793","42.31835206","0.0359657","0.02363041","0.0","3","90","false","1718","2.66666667","3","0","0","0.67207657","false","0","1718","7798058","0.33333333"
"2795","42.15337079","1.5877E-4","0.0237229","0.0","3","94","false","1719","3.33333333","3","0","0","0.67338595","false","0","1719","45494","0.46666667"
"2796","41.4582397","0.00128533","0.02412066","0.0","4","93","false","1720","3.0","4","0","0","0.67890286","false","0","1720","1364988","0.28571429"
"2798","64.69513109","3.7453E-4","0.01545711","0.0","2","120","false","1721","1.5","2","0","0","0.49448309","false","0","1721","251240","0.5"
"2799","65.69494382","0.0","0.01522187","0.0","1","121","false","1722","2.0","1","0","0","0.48654806","false","0","1722","0","0.0"
"2801","35.52078652","1.3107E-4","0.02815253","0.33333333","3","75","false","1723","3.0","3","0","0","0.7260255","false","0","1723","73260","0.44444444"
"2803","36.15561798","0.00262736","0.02765822","0.0","3","84","false","1724","2.66666667","3","0","0","0.72098716","false","0","1724","1538080","0.33333333"
"2805","43.40524345","0.0242252","0.02303869","0.0","3","93","false","1725","2.33333333","3","0","0","0.66345045","false","0","1725","5932856","0.33333333"
"2807","44.34157303","0.06340629","0.0225522","0.0","3","94","false","1726","2.66666667","3","0","0","0.65601926","false","0","1726","185042240","0.33333333"
"2808","45.33988764","0.00107177","0.02205563","0.0","3","95","false","1727","2.33333333","3","0","0","0.64809613","false","0","1727","1060886","0.33333333"
"2810","41.89569288","0.00991847","0.0238688","0.0","3","87","false","1728","3.0","3","0","0","0.67543101","false","0","1728","6957040","0.33333333"
"2812","39.13670412","0.00937539","0.02555146","0.0","2","77","false","1729","3.0","2","0","0","0.69732775","false","0","1729","1764512","0.5"
"2813","40.03146067","0.00905923","0.02498035","0.0","3","78","false","1730","1.66666667","3","0","0","0.6902265","false","0","1730","1695632","0.33333333"
"2815","50.85355805","7.4899E-4","0.01966431","0.0","3","99","false","1731","1.66666667","3","0","0","0.60433684","false","0","1731","133838","0.33333333"
"2817","47.57340824","5.4702E-4","0.02102015","0.0","3","86","false","1732","2.0","3","0","0","0.63036978","false","0","1732","313886","0.33333333"
"2818","46.58052434","0.00117142","0.0214682","0.0","3","85","false","1733","2.66666667","3","0","0","0.63824981","false","0","1733","618302","0.33333333"
"2820","33.6511236","0.02998273","0.02971669","0.0","3","77","false","1734","3.33333333","3","0","0","0.7408641","false","0","1734","38847028","0.33333333"
"2821","33.11872659","0.03130187","0.0301944","0.0","3","76","false","1735","3.33333333","3","0","0","0.74508947","false","0","1735","39654708","0.38888889"
"2823","45.00955056","0.00560571","0.02221751","0.0","4","83","false","1736","2.33333333","4","0","1","0.65071785","false","0","1736","736176","0.33333333"
"2826","39.59138577","0.0055561","0.02525802","0.0","2","92","false","1737","3.5","2","0","0","0.69371916","false","0","1737","16545410","0.5"
"2827","39.22677903","0.00698838","0.02549279","0.0","3","91","false","1738","3.0","3","0","0","0.69661286","false","0","1738","25578156","0.33333333"
"2830","43.67902622","0.0","0.02289428","0.0","1","94","false","1739","3.0","1","0","0","0.66127757","false","0","1739","0","0.0"
"2832","55.36348315","0.00389791","0.01806245","0.0","3","107","false","1740","3.33333333","3","0","0","0.56854378","false","0","1740","7108950","0.33333333"
"2834","43.21329588","0.00187126","0.02314103","0.0","2","93","false","1741","2.5","2","0","0","0.66497384","false","0","1741","1139450","0.5"
"2835","44.21161049","0.00149729","0.02261849","0.0","3","94","false","1742","2.0","3","0","1","0.65705071","false","0","1742","911568","0.5"
"2837","38.78202247","6.6484E-4","0.02578514","0.0","3","87","false","1743","3.33333333","3","0","0","0.70014268","false","0","1743","1230378","0.46666667"
"2839","46.96573034","0.02515326","0.02129212","0.0","3","102","false","1744","2.33333333","3","0","0","0.63519262","false","0","1744","17326450","0.33333333"
"2840","47.94082397","0.02441816","0.02085905","0.33333333","3","103","false","1745","2.66666667","3","0","0","0.62745378","false","0","1745","16824370","0.46666667"
"2842","33.54625468","0.04410053","0.02980959","0.33333333","3","73","false","1746","3.33333333","3","0","0","0.74169639","false","0","1746","19760274","0.42857143"
"2844","42.85224719","3.7214E-4","0.023336","0.33333333","3","98","false","1747","3.66666667","3","0","0","0.66783931","false","0","1747","270948","0.41666667"
"2846","30.43689139","0.09350549","0.03285487","0.0","4","75","false","1748","3.25","4","0","0","0.76637388","false","0","1748","62850598","0.28125"
"2848","43.95617978","0.04485203","0.02274993","0.0","3","92","false","1749","2.33333333","3","0","0","0.65907794","false","0","1749","123613312","0.33333333"
"2849","44.64794007","0.04443889","0.02239745","0.0","4","93","false","1750","2.5","4","0","0","0.65358778","false","0","1750","123169632","0.3"
"2851","43.64737828","4.0647E-4","0.02291088","0.33333333","3","100","false","1751","3.0","3","0","0","0.66152874","false","0","1751","480746","0.44444444"
"2853","43.882397","0.0","0.02278818","0.0","1","97","false","1752","3.0","1","0","0","0.65966352","false","0","1752","0","0.0"
"2854","42.88258427","6.2523E-4","0.02331949","0.0","3","96","false","1753","2.33333333","3","0","0","0.66759854","false","0","1753","1998210","0.33333333"
"2856","47.43370787","4.6115E-4","0.02108205","0.0","3","95","false","1754","2.33333333","3","0","0","0.63147851","false","0","1754","265750","0.33333333"
"2857","48.4335206","0.0","0.02064686","0.0","1","96","false","1755","3.0","1","0","0","0.62354349","false","0","1755","0","0.0"
"2859","41.30430712","8.4454E-4","0.02421055","0.0","3","77","false","1756","3.33333333","3","0","0","0.68012455","false","0","1756","351672","0.46666667"
"2861","34.75374532","1.9838E-4","0.02877388","0.0","3","69","false","1757","2.66666667","3","0","0","0.73211313","false","0","1757","55814","0.41666667"
"2862","35.37097378","1.4E-7","0.02827177","0.0","3","70","false","1758","2.5","3","0","1","0.72721449","false","0","1758","4","0.5"
